index	Transcript	AAUW	AAUV	AAUU	AAUT	AAUS	AAUR	AAUQ	AAUP	AAUO	AAUN	AAUM	AAUL	AAUI	AAUH	AAUG	AAQM	AAQL	AAQJ	AAQI	AAQE	AAQA	AAQ6	AAQ3	AAQ2	AAQ1	AAQ0	AAPZ	AAPY	AAPU	AAPS	AAPQ	AAPP	AAPL	AABV	AABU	AABT	AABR	AABP	AABO	AABK	AABI	AABH	AABF	AABE	AABA	AAB9	AAB8	AAB6	AAB4	AAB1	AAAZ	AAAY	AAAS	AA9M	AA8X	AA8V	AA2A	A9Q5	A9J0	A9IZ	A9IX	A9IV	A9IU	A9IS	A9IR	A9IO	A9IN	A9IL	A9IJ	A9IH	A9IC	A9IB	A9I9	A9I7	A9I5	A8YN	A8T5	A8T3	A8SY	A8RP	A8RO	A8RM	A8P1	A8P0	A8LH	A8F3	A7W4	A7TX	A7SX	A7OP	A7OL	A7M4	A7LX	A7DR	A7B8	A78T	A77Q	A77P	A77O	A77J	A77G	A77E	A779	A776	A774	A75W	A6UG	A6UF	A6C1	A5VM	A5ST	A5SS	A5SQ	A5SP	A5SO	A5RE	A5QY	A5N4	A5A6	A5A5	A5A4	A545	A4P6	A4P5	A4BK	A4BH	A49I	A49H	A49G	A44H	A44G	8638	8637	8636	8519	8317	8315	8127	8126	8005	8003	8002	8001	7926	7925	7924	7923	7922	7920	7919	7918	7897	7893	7891	7890	7889	7888	7887	7886	7885	7654	7652	7651	7649	7647	7646	7645	7644	7289	7276	7273	6880	6879	A9TJ	A89D	A5A3	A45N	8124
TP53	TP53-023	0.744012	0.0	0.5551689999999999	0.41195	1.38791	0.931833	1.31186	0.51469	5.45533	0.317158	0.423022	0.30489299999999997	3.7269	2.68341	0.563128	2.77041	5.526330000000001	0.580885	0.0	1.1960899999999999	1.7671700000000001	1.50674	1.6115700000000002	0.975504	1.1128	2.98081	0.9276559999999999	2.1482200000000002	1.84217	2.95293	1.06585	0.0	0.673619	1.8753099999999998	0.676918	0.5342399999999999	0.385874	0.894244	2.60543	4.222980000000001	0.41501899999999997	0.44648699999999997	0.302846	0.715326	0.24549	1.01091	1.6707599999999998	0.493258	1.5807799999999999	0.406045	0.444592	0.989692	4.10768	1.03775	1.00728	0.880432	6.66795	0.0	1.36195	0.874972	0.485231	0.5220640000000001	0.632587	0.1839	0.601721	0.714879	0.964816	0.797659	1.42356	0.531694	1.31661	0.9081520000000001	2.5575099999999997	0.553355	9.64132	0.394412	0.73761	0.840145	1.7925	0.996539	1.17204	0.973774	0.6996319999999999	0.9436709999999999	0.431424	5.15782	0.285473	0.11515399999999999	0.696978	10.6187	7.401269999999999	0.718164	1.44366	0.9174969999999999	2.66404	1.39609	0.335148	0.524518	0.366483	0.39005	0.741792	1.4321	1.7158400000000003	3.11141	0.282033	3.7264	0.948498	1.33423	1.59562	7.91328	0.09526180000000001	0.0	0.265534	0.497512	0.9205559999999999	1.57384	2.38662	1.39544	1.4919799999999999	1.30712	0.9992709999999999	3.4709800000000004	0.620287	1.31829	0.632791	0.730355	1.31844	1.39504	0.749088	1.29732	2.04603	0.9274629999999999	0.787932	0.5035149999999999	0.49768199999999996	0.311129	0.88638	0.343356	0.0404259	0.10871800000000001	0.146763	0.45542299999999997	2.5619099999999997	0.368867	0.281696	0.0508543	1.12782	0.181289	1.2815	0.5286649999999999	0.327913	0.492037	0.27893	0.009087999999999999	0.472207	3.9297199999999997	0.416646	0.445553	0.706328	0.626948	0.0859255	0.11765199999999999	0.377278	0.0	0.292927	0.40526799999999996	1.09125	0.0	0.0	0.427777	0.295171	0.188783	0.775634	0.634654	0.2498675	1.553894	1.13085	0.568131
TP53	TP53-028	3.2261	2.88363	1.36257	3.47126	3.18381	5.8046	2.85153	5.44211	3.03662	4.9477199999999995	1.52237	4.96154	4.48715	2.08604	2.3576799999999998	1.72226	1.34166	3.4418	0.8142119999999999	2.31566	2.91514	1.8813	9.77368e-05	6.976089999999999	1.83343	3.51045	1.97207	4.1455400000000004	7.336069999999999	3.3170599999999997	1.62809	8.42277	6.54544	0.0100054	5.4389199999999995	2.80653	4.67318	23.8227	5.62091	4.03873	1.34664	0.401258	1.07257	6.1146199999999995	11.9348	3.13714	0.768067	8.72926	4.81444	8.35082	0.92181	4.06653	4.62606	2.74649	3.1533	6.856269999999999	1.90009	1.03	2.1794700000000002	3.11801	4.05471	4.5561300000000005	0.623395	0.47652	0.8286370000000001	1.5877700000000001	1.50955	4.97229	0.449428	3.6678800000000003	1.09691	2.3092799999999998	1.59578	4.38	2.06392	1.5767200000000001	5.51278	5.923030000000001	5.2384	5.59887	5.44295	1.35115	6.453869999999999	2.14259	0.867614	7.80722	0.6832060000000001	3.34691	0.178597	0.07209199999999999	1.36215	7.730389999999999	6.7469600000000005	4.5906199999999995	2.02073	4.188969999999999	2.23275	3.4596	4.33812	6.351	0.931679	1.9716099999999999	1.16485	8.73205	5.277819999999999	0.6570010000000001	2.49811	3.84798	4.85914	4.66144	4.40395	4.51245	6.68007	3.9593599999999998	1.74063	2.90762	5.59489	5.84161	0.934675	3.839	7.6946	6.4176	5.02227	3.5228	7.219119999999999	3.85311	8.55357	2.07333	3.9142099999999997	4.02118	1.97197	4.49638	6.33897	7.72848	3.0392900000000003	0.6826810000000001	2.58907	4.05277	1.3711200000000001	3.01634	1.4401899999999999	2.8816	3.5320199999999997	1.72531	3.06418	3.1179900000000003	3.7195400000000003	2.6328400000000003	2.82903	1.9648700000000001	0.557654	0.00108159	0.0709534	2.8349900000000003	1.3806	0.7393430000000001	2.3495	4.87737	0.279096	8.22903	5.35625	3.21088	2.7476700000000003	1.93898	3.7896400000000003	6.29467	0.13230699999999998	3.8382	4.05321	4.91006	3.55323	0.7422380000000001	4.91961	4.134625	2.876095	8.81641	4.083525	5.927915
TP53	TP53-021	7.33882	5.82754	2.12805	7.9336899999999995	5.548780000000001	9.01895	3.9670400000000003	6.83171	4.3573699999999995	5.6829	3.58397	4.37939	3.7141599999999997	5.91852	5.39323	1.3346799999999999	1.73195	5.96413	10.8923	7.32388	6.56447	6.74325	0.705128	6.07902	2.53205	2.78442	3.59763	0.0	9.176730000000001	4.54997	0.704401	9.08629	3.20302	0.22933800000000001	4.14628	3.27976	8.75606	12.0248	3.6745900000000002	2.61238	2.74563	3.8160000000000003	7.04245	4.64018	7.70477	3.82905	6.21293	3.05835	4.93383	5.53052	4.59016	1.6774	4.64227	8.06073	6.15912	4.950740000000001	1.84985	2.47593	1.32435	2.5621	4.265680000000001	3.94889	3.3154	3.20878	3.3739	1.71527	1.2727899999999999	3.8894599999999997	0.888656	5.31722	3.8651699999999996	5.75579	2.3665599999999998	7.18924	2.73647	1.72606	5.1523	4.983619999999999	3.93416	7.9486	5.97166	6.20824	13.0873	5.44452	0.140017	5.48015	3.68384	9.12974	0.752599	0.00535333	0.8302790000000001	11.574000000000002	14.5611	9.120519999999999	8.56175	3.53485	7.97105	4.2066300000000005	6.968780000000001	4.71225	0.576531	2.07845	0.841083	8.450289999999999	4.61808	1.0051699999999999e-05	6.714010000000001	1.48466	2.15846	0.9488110000000001	6.894239999999999	10.7533	9.28683	4.92831	4.710780000000001	5.13111	2.37196	3.26989	1.34164	4.771809999999999	11.8088	1.4580000000000002	3.49215	3.8679	4.738919999999999	7.70688	2.59024	2.7928599999999997	5.997330000000001	4.8069	1.7313900000000002	4.55615	5.24256	7.014880000000001	5.45631	4.70985	7.0206800000000005	6.353330000000001	1.6659	2.6278	3.79085	8.59722	3.4481800000000002	5.25999	7.5693399999999995	10.5271	4.97426	3.91934	6.32848	2.40199	11.4572	8.400910000000001	10.2041	8.270710000000001	4.99798	3.28073	5.34433	7.1428899999999995	5.13251	3.6062800000000004	9.723889999999999	12.7328	2.32076	2.37169	10.6889	9.06718	8.80345	7.93894	9.058530000000001	8.08286	7.673939999999999	1.17649	8.34206	6.315655	4.820925	3.18262	6.52877	5.530375
TP53	TP53-025	0.807148	0.153569	0.160413	0.0964299	0.583962	1.21031	0.220898	0.462775	0.176304	0.11119100000000001	3.86223e-05	0.0	0.204352	0.536535	0.262098	0.0	0.0	0.397735	0.32761399999999996	0.08643150000000001	0.140285	0.457032	0.0	0.0778316	0.225045	0.0	0.572954	0.0	0.540954	0.26536	0.056398699999999996	0.371762	2.28392	0.0	0.20582199999999998	0.0	0.431763	0.5819439999999999	0.257397	0.376252	0.166549	0.26579899999999995	0.31251100000000004	0.554977	0.661845	0.0	0.172092	0.590881	0.322648	0.08578839999999999	0.188658	0.09776239999999999	0.240495	0.311799	0.0827199	0.22951300000000002	0.0	0.0	0.24724000000000002	0.0	0.22202399999999997	0.0	0.257654	0.149084	0.242142	0.0761325	0.221854	0.380162	0.0	0.0	0.18348499999999998	0.0	0.0	0.0	0.0	0.258898	0.50521	0.17913199999999999	0.210423	0.395516	0.182907	0.45184399999999997	0.557706	0.20583400000000002	0.06647689999999999	0.0	1.16801	0.132045	0.29930500000000004	0.0	0.0	0.082082	0.24480700000000002	0.44684700000000005	0.10302	0.200199	0.234471	0.241056	0.035845499999999995	0.456805	0.0	0.0	0.193275	0.22279899999999997	0.339476	0.0	0.306532	0.159158	0.185136	0.176251	0.127697	0.130992	0.0967447	0.0840745	0.24208600000000002	0.0	1.1357899999999999	0.280485	0.07208300000000001	0.150502	0.384972	0.0	0.23729	0.134706	0.16006800000000002	0.0769734	0.483808	0.6040260000000001	0.163875	0.0	0.0	0.306633	0.668615	0.185352	0.07934630000000001	0.29662	0.198768	0.0977025	0.169828	0.572216	0.09189739999999999	0.324399	0.112795	0.20858800000000002	0.12583	0.291348	0.226827	0.07420310000000001	0.332156	0.0	0.260999	0.47021899999999994	0.1117	0.120583	0.11538699999999999	0.401154	0.6344420000000001	0.0689525	0.129243	0.11813299999999999	0.247123	0.083535	0.162873	0.0	0.251153	0.26863200000000004	0.151722	0.0014372999999999999	0.14231300000000002	0.514667	0.05388330000000001	0.0501996	0.22206700000000001	0.1152285	0.249297	0.071106	0.51417	0.13367585
TP53	TP53-029	0.245394	0.203095	0.10234299999999999	0.41391999999999995	0.05327869999999999	0.32358400000000004	0.348139	0.391452	0.266802	0.11176900000000001	0.181609	0.177799	0.32286	0.137103	0.293186	0.176001	0.0212887	0.126637	0.443518	0.130421	0.046774	0.0	0.06979860000000002	0.248297	0.21019899999999997	0.0984575	0.33536	0.0	0.31588299999999997	0.359052	0.168827	0.20626399999999998	2.29271	0.021603400000000002	0.127503	0.315805	0.156447	0.6498079999999999	0.075132	0.15920499999999999	0.291225	0.127693	0.251863	0.17687999999999998	0.27772800000000003	0.92985	0.30996999999999997	0.0559953	0.160859	0.21318600000000001	0.059098000000000005	0.32482	0.26052600000000004	0.143312	0.0477161	0.191838	0.185576	0.0979102	0.106126	0.0457372	0.276742	0.0724962	0.176258	0.06706530000000001	0.06840089999999999	0.025952499999999996	0.125886	0.077757	0.08808989999999998	0.17638199999999998	0.145726	0.186883	0.0457005	0.29365399999999997	0.256398	0.14135599999999998	0.1327	0.10713699999999998	0.128706	0.263922	0.29936	0.089154	0.255515	0.11944600000000001	0.0	0.120154	0.992864	0.249079	1.38285	0.183107	0.0972584	0.255499	0.911731	0.21329099999999998	0.142808	0.210931	0.255819	0.22703	0.020949799999999998	0.0697141	0.0	0.0923025	0.104931	0.191168	0.13653900000000002	0.102086	0.169483	0.0709197	0.12555	0.08572660000000001	0.342016	0.0563986	0.323343	0.134438	0.32558000000000004	0.147964	0.142425	0.269241	0.146331	0.265939	0.061898400000000006	0.195475	2.07438	0.128573	0.261104	0.130741	0.6209	0.113923	0.22419299999999998	0.0370401	0.323009	0.233996	0.272032	0.35744899999999996	0.174795	0.0580567	0.1928	0.17630099999999999	0.017184599999999998	0.528133	0.100948	0.22134	0.07576489999999998	0.16409	0.240448	0.180982	0.25647800000000004	0.172679	0.220939	0.053675400000000005	0.176763	0.12065799999999999	0.0515201	0.21120999999999998	0.27034899999999995	0.0293258	0.10754200000000001	0.229897	0.18008	0.122438	0.0694167	0.218369	0.12221099999999999	0.0594724	0.18603699999999998	0.270832	0.194684	0.115534	0.07655830000000001	0.318511	0.228175	0.0477962	0.198701	0.0844176	0.1784785	0.2213565	3.345715	0.148673
FLG	FLG-001	0.184343	0.145086	0.0320878	0.0415423	0.0078535	0.246736	0.112349	0.197712	0.0371772	0.0263579	0.018102599999999996	0.038669199999999994	0.0604809	0.146169	0.25201399999999996	0.00610797	0.00582722	0.00686712	0.0735031	0.070624	0.07011060000000001	0.00330007	0.0	0.03510719999999999	0.031130900000000003	0.00831743	0.0618288	0.0	0.0332724	0.0127963	0.0461358	0.0028113000000000005	0.00844339	0.00111585	0.11262799999999999	0.0544932	0.148538	0.11178199999999999	0.0427923	0.131434	0.0260692	0.0536011	0.183669	0.0509046	0.047542400000000005	0.018603099999999997	0.037575199999999996	0.146395	0.0809022	0.0543568	0.0506627	0.0297317	0.00359621	0.137174	0.0928438	0.0242349	0.00712556	0.00981221	0.021440599999999997	0.0495921	0.266827	1.07018	0.043135400000000004	1.3010899999999999	0.00169885	0.624097	0.032006900000000005	0.805032	0.00474119	0.025937400000000003	0.032707599999999996	0.0201977	0.0939782	0.11364400000000001	0.00850022	0.0375132	0.195545	0.15700899999999998	0.0858053	0.0951213	0.027663999999999998	0.028074599999999998	0.033842000000000004	0.045948	0.00533045	0.025996699999999998	0.0486736	0.0533697	0.039596	0.00671098	0.00338871	0.019991599999999998	0.22319499999999998	0.08432189999999999	0.0972435	0.08038669999999999	0.057408600000000004	0.107044	0.0540373	0.00987774	0.0417114	0.061823199999999995	0.017438099999999998	0.00831175	0.0942262	0.002994	0.0507077	0.0411555	0.0349461	0.0126277	0.221754	0.0636835	0.0158893	0.113998	0.09562310000000002	0.025800099999999996	0.00775193	0.026484800000000003	0.0261983	0.18563	0.0971458	0.0187498	0.07692410000000001	0.130751	0.060879499999999996	0.14131400000000002	0.0980607	0.0367258	0.026174799999999998	0.00560521	0.0363005	0.0223315	0.0582596	0.219256	0.810184	0.029472900000000003	0.0727991	0.0811	0.015153899999999998	0.10547000000000001	0.157907	0.266518	0.0697054	0.046366500000000005	0.07652669999999999	0.0223681	0.368983	0.11614100000000001	0.7670020000000001	0.0424101	0.180259	0.5302520000000001	0.36553	0.0640157	0.314213	0.0263981	0.320102	0.0570351	0.0766951	0.06187669999999999	0.11014000000000002	0.12210499999999999	0.0708743	0.0625845	0.100319	0.0381944	0.22625100000000004	0.012519200000000001	0.00473845	0.22122600000000003	0.280107	0.0406394	0.0188459	0.0516656	0.1097879	0.06903695	0.16848005	0.1234515
LCE1C	LCE1C-002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25193899999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.318035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.377324	0.356089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.634391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE1C	LCE1C-001	0.0411324	0.0	0.0490338	0.0	0.0	0.0	0.0	0.042646300000000005	0.0	0.0	0.0	0.098108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0410904	0.0851418	0.0	0.0	0.0	0.0	0.0	0.0	0.0346421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.135889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137522	0.0	0.0	0.0	0.0	0.050572000000000006	0.0	0.0	0.0	0.051000800000000006	0.0452595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.103519	0.0	0.0	0.0	0.0	0.0478537	0.0	0.0	0.05540509999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.101742	0.0	0.0	0.188161	0.0	0.039081	0.043936800000000005	0.0	0.0	0.0461896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0435298	0.0379512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.379181	0.0	0.0	0.0	0.0	0.0547545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09657560000000001	0.032638299999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0472418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32245999999999997	0.0	0.0	0.27221799999999996	0.0	0.0	0.0	0.0	0.0	0.0573905	0.0	0.0	0.0224912
LCE1B	LCE1B-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0219392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0219125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0415349	0.0	0.0	0.0	0.0	0.026820099999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0429119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0209917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE1F	LCE1F-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.524792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14363800000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.249387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.372657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48481599999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE1D	LCE1D-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061782500000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.362561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0996195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0486411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE1A	LCE1A-001	0.0	0.0	0.0	0.0	0.0	0.0	0.110221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06266820000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0968922	0.0	0.343922	0.0	0.0	0.0	0.0	0.0902159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.568274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0408145	0.0
